,content,date
10537,"All VMware leaders also have clear Diversity, Equity and Inclusion (DEI) goals that are focused on increasing women representation in the company’s hiring processes.",2023
10538,"Shaping a desirable world

Environmental, Social and Governance (ESG) has played a key part of VMware’s journey since the company’s inception in 1998.",2023
10539,"As a leader in multi-cloud services, VMware is fully committed to decarbonising digital infrastructures and driving the development of tech talent with sustainability, equity, trust at the core.",2023
10540,"Recently, VMware published its annual ESG report, which outlined company’s ongoing progress to achieve net zero carbon emissions for its operations and supply chain, as outlined in its 2030 Agenda.",2023
10541,"In FY23, VMware made significant steps towards creating a more sustainable multi-cloud experience for its customers while also empowering diverse and distributed workforces.",2023
10542,"This includes the launch of the Green Score feature in VMware Aria Operations, which provides customers with recommendations on how they can further optimize the energy usage within their cloud environments, as well as the expansion of the Zero Carbon Committed initiative, which added 24 VMware Cloud Services Provider partners.",2023
10543,Artificial intelligence (AI) has rapidly evolved from a sci-fi fantasy to a part of the everyday vernacular for individuals and businesses alike.,2023
10544,The guidance and insights in this blog post dissect how AI can apply to all aspects of ESG compliance and how companies like Microsoft are shining examples of how to integrate responsible AI and do it methodically.,2023
10545,"Generative AI in particular has gained a lot of traction in the last year alone, most notably Microsoft’s prototype ChatGPT, with persuasively human-like conversations now commonplace, making it hard to differentiate from genuine human writing and images.",2023
10546,"Behind the scenes, the integration of AI – a technology notorious for its deep learning capabilities – has seen businesses thrive and achieve productivity improvements.",2023
10547,"AI products, at a glance, can aggregate large datasets, analyze metrics, generate swathes of assets, and facilitate administrative workloads on businesses across all sectors.",2023
10548,"However, the advancement of this technology has led to rumblings of widespread disruption around the principles of responsible AI adoption.",2023
10549,"In the main, the concerns center around the responsible use of AI trust – ethics, transparency and controlled input.",2023
10550,"Potential barriers of AI

It was only recently that the EU agreed on new laws and top-level aims and goals for AI regulation, citing human protection and reassurance as its number one priorities.",2023
10551,"However, even with such an alarming lack of regulation in its current form, AI capabilities continue to expand at a rapid pace.",2023
10552,Even ChatGPT – the de-facto face of generative AI – has been outspoken about the need for regulation.,2023
10553,Even ChatGPT – the de-facto face of generative AI – has been outspoken about the need for regulation.,2023
10554,"Organizations sector-wide are walking a tightrope trying to supervise AI’s influence within their firms, which is coming at a time when they’re under greater scrutiny to meet Environmental, Social, and Governance (ESG) goals.",2023
10555,"Rightfully so, as business leaders now recognize the need to prioritize people and the planet ahead of profits, as evidenced in tech eCommerce retailer MPB’s Impact Report.",2023
10556,"Ongoing development and the responsible deployment of AI systems, therefore, remains crucial.",2023
10557,"Responsible AI with Microsoft and ChatGPT

More broadly speaking, organizations are facing increased pressure to adopt new strategies and processes that help them meet (and exceed) their ESG targets.",2023
10558,"Companies are harnessing the power of AI by recognizing its limitations and impairments and instead, using them as motivators to spearhead responsible AI principles.",2023
10559,So there begs a niche question; can a responsible AI strategy be an asset to companies and workflows?,2023
10560,So there begs a niche question; can a responsible AI strategy be an asset to companies and workflows?,2023
10561,"As ethical conversations around AI have gotten progressively louder, seemingly parallel to how AI has evolved, it’s up to leaders and policymakers to pioneer its use in business.",2023
10562,"The surge of AI predictive models

Upon its launch, ChatGPT demonstrated a level of language manipulation and proficiency that many had not seen up to that point.",2023
10563,"Back then and still to this day, numerous business leaders wax lyrical about ChatGPT’s ability to deliver passable content at scale.",2023
10564,"Over time, approximately a year after its launch, the underpinning generative AI technology is advancing rapidly, with other tools, programs and solutions entering the market poised to reach a $207 billion valuation by 2030.",2023
10565,"Nowadays, AI is firmly ingrained into a plethora of critical business functions like accounting, content creation, document generation, and metric analysis, among others.",2023
10566,Breakthroughs in data accuracy and deep learning refinement have paved the way for this.,2023
10567,"Now, many organizations are entrusting AI and ML (machine-learning) algorithms to take on high-stakes roles, while liberating their teams from the manual and arduous administrative duties, instead focusing on higher priority tasks.",2023
10568,"As such, AI is seen nowadays as a valuable productivity-enhancing asset that augments teams superbly.",2023
10569,"However, the conversations around its regulation and supervision have only worsened and grown in intensity.",2023
10570,"Data scientists predict that AI, if given continued investment and innovation, risks significant disruption of jobs, supply chains, and markets.",2023
10571,"Companies with prominent influence in these sectors must manage these changes responsibly, under their ESG commitments.",2023
10572,Companies are being held accountable for reporting and disclosing their ESG risks.,2023
10573,"The EU, for example, is tightening its regulations within the CSRD (Corporate Sustainability Reporting Directive) which will be phased out in 2024.",2023
10574,"Essentially, this change signals new reporting requirements for its member states to report activity in line with its ESG framework.",2023
10575,"A typical report, as an example, will require companies to be more forthcoming with social and governance measures that AI directly impacts, such as employee rights.",2023
10576,"The U.S. is seemingly not far behind, with the SEC (Securities and Exchange Commission) proposing rules that make sustainability reporting obligatory.",2023
10577,"Considering the purpose of ESG reporting, coupled with evolving ethical concerns of AI, it’s easy to spot a correlation between the two issues.",2023
10578,Greater autonomy necessitates better responsibility.,2023
10579,"As AI is entrusted to perform more roles in business, its programming priorities influence ESG outcomes, for better or worse.",2023
10580,Leaders must consciously establish ethics and policies within AI systems and prepare to navigate the consequences of rapid deployment.,2023
10581,"Responsible AI

Let’s look at how organizations should implement a responsible AI strategy.",2023
10582,"On the one hand, AI has the power to inform environmental research at scale, such as identifying climate patterns, optimizing energy consumption based on usage patterns, as well as making accurate predictions when equipment is likely to fail.",2023
10583,"Training complex AI models requires substantial computing resources, energy, and human supervision.",2023
10584,Companies must be cautious about developing solutions that don’t come at an unnecessary environmental expense.,2023
10585,"Microsoft itself has been forthcoming about its pledge to be carbon-negative and entirely waste-free by 2030, while also committing to build a ‘Planetary Computer’ by 2025.",2023
10586,Microsoft itself has been forthcoming about its pledge to be carbon-negative and entirely waste-free by 2030.,2023
10587,AI also enables the optimization of various entry points throughout any supply chain.,2023
10588,"AI technology can be deployed to help suppliers and buyers curb emissions, which, in time, should prove invaluable as companies try to reach net zero targets.",2023
10589,"Social: Job losses and bias risks

Responsible AI minimizes the need for unnecessary manual and labor-intensive work, instead delegating these to intelligent, bespoke programs that work within the confines of their intended datasets.",2023
10590,"If companies can leverage technology to automate processes that eat up hours of valuable employee time, without any worry that the technology can stray from its intended purpose, this will have a profound social impact.",2023
10591,"Fundamentally, leaders cannot ignore ‌calls for stringent AI regulation and its potential to automate certain jobs out of existence entirely.",2023
10592,"Workers’ concerns need to be addressed transparently, with companies that need to leverage AI solutions at scale managing transitions responsibly.",2023
10593,"In turn, the proliferation of end-to-end AI can open the door to new types of roles with workers affected, so expectations need to be met.",2023
10594,"Microsoft categorizes responsible AI as going hand in hand with other ESG priorities around ‘ethics and integrity’, with its most recent Sustainability Report demonstrating clear progress in this field.",2023
10595,"Microsoft categorizes responsible AI as going hand in hand with other ESG priorities around ‘ethics and integrity’, with its most recent Sustainability Report demonstrating clear progress in this field.",2023
10596,Unconscious gender biases and algorithms need to be managed considerably so that unfairness or misinformation cannot be allowed to perpetuate.,2023
10597,"Responsible AI best practices will require protecting workers from displacement and ensuring equal access to opportunities in a market that’s been affected, rather than one that can no longer accommodate their valuable experience and skills.",2023
10598,"Governance: New rules for new tech

AI technology has garnered controversy in recent months due to copyright violations, thus posing corporate governance challenges.",2023
10599,"Any business that adopts AI must consider the potential legal, privacy, regulatory, or industry fines due to improper AI content use or neglecting to disclose its intended use.",2023
10600,"In highly regulated industries like banking and finance, some firms may find that it’s more prudent to restrict access to generative AI technology for their workers.",2023
10601,Recent high-profile use cases have seen generative AI’s limitations be felt in full force.,2023
10602,"Alphabet, for example, suffered a $100 billion stock price hit when Google’s generative AI tool, Bard, dispensed inaccuracies and mistakes during a demonstration.",2023
10603,This ultimately resulted in a tightening of controls over its responses.,2023
10604,"In the near future, responsible governance of AI will likely see organizations impose their own ethics and social teams to mandate the technology’s inclusiveness and reliability.",2023
10605,External oversight and independent reviews are going to prove invaluable as this technology grows.,2023
10606,Microsoft has pledged responsible innovation in data governance to accelerate continued AI development at the company while ensuring transparency across the board.,2023
10607,"Microsoft Azure's storage services continue to expand with new data management controls, cold storage options and wider availability of a managed cloud SAN service.",-1
10608,"Each of these offerings brings Azure closer in parity to hyperscaler rival AWS and enables partner vendors to build new services, such as a new cold cloud file storage offering from Qumulo, released today.",-1
10609,"Individually, these features aren't significant additions.",-1
10610,"But collectively, they show the Azure platform is continuing to mature, said Simon Robinson, an analyst at TechTarget's Enterprise Strategy Group.",-1
10611,"""[Microsoft is] playing catch up to some degree,"" Robinson said.",-1
10612,"""These are things that are becoming table stakes for hyperscalers.",-1
10613,"… Organizations are increasingly wanting cloud native products and want the cloud to be as good as on premises.""",-1
10614,"All new in Azure Azure Elastic SAN, which became generally available in February after a preview launch last fall, provides a managed cloud SAN SaaS.",-1
10615,The service replicates the experience of a SAN appliance using software and interoperates with a customer's existing SAN appliances and volumes on premises.,-1
10616,"""These [SANS] are really important to enterprises and have been the Achillies heel to cloud,"" Robinson said.",-1
10617,"SANs make use of block storage, which demands both speed and high availability for mission critical databases compared to object and file.",-1
10618,"Other storage updates include Azure Storage Actions, a new data management console for customers in the Azure storage ecosystem, which entered public preview in February.",-1
10619,Storage Actions automates data management tasks or performs one-off actions via a cloud console.,-1
10620,"During Actions' preview period, supported storage includes Azure Blob Storage, the vendor's general object storage, and Azure Data Lake Storage, a storage service targeting big data analytics workloads.",-1
10621,"Capabilities available in the preview include retention times, legal holds, Blob index tagging and deletion options.",-1
10622,The service automatically provisions and scales resources as needed with after action reports available.,-1
10623,The service includes connections to REST APIs and the Azure SDK.,-1
10624,It's available for free in preview barring charges for storage capacity used and transactions performed.,-1
10625,"More enterprises are offloading data to cloud object storage for AI and ML projects, said Dave Raffo, an independent storage analyst.",-1
10626,Having such capabilities available in a cloud without the need for an external service could make Azure more attractive for a cloud migration.,-1
10627,"""This seems to be aimed at vast amounts of data as more of these lakes grow and as more people use AI,"" Raffo said.",-1
10628,"Microsoft is bullish on AI, having made significant investments in generative AI (GenAI) companies, Robinson said.",-1
10629,"The market hype surrounding GenAI might cause companies to consider keeping data for AI projects in Azure for potential connections to the large language models from OpenAI or Mistral AI, companies both backed financially by Microsoft.",-1
10630,"""That's why Microsoft is putting so much into [developing Azure],"" Robinson said.",-1
10631,"""This is the moment.""",-1
10632,Sign up for daily news updates from CleanTechnica on email.,2024
10633,"Or follow us on Google News

Oh the irony, it burns!",2024
10634,"Public officials in the US state of Georgia have joined a multi-state effort to protect fossil fuels against competition from renewable energy, but the force of the free market is just not with them.",2024
10635,"In the latest development, the solar manufacturer Qcells has announced that its new factory — in Georgia — will churn out a whopping 12 gigawatts’ worth of solar modules on behalf of Microsoft, and that’s not the only decarbonization trick up the Peach State’s sleeve.",2024
10636,"12 GW Solar Power Deal Burns Up The Intertubes

The Internet was practically humming with news about the solar power hookup between QCells and Microsoft.",2024
10637,"It’s a giant step up from an agreement announced between the companies last year, which *only* covered 2.5 gigawatts.",2024
10638,"The new arrangement turbo-boosts the total up to 12 gigawatts, including engineering, procurement, and construction services.",2024
10639,"The two companies expect to bring 1.5 gigawatts’ worth of solar panels per year to upcoming solar power projects, for which Microsoft has already nailed down contracts through 2032.",2024
10640,"“The solar modules will be supplied by Qcells’ highly anticipated fully-integrated solar supply chain factory in Cartersville, Georgia, which is a part of Qcells’ $2.5 billion investment announced last year,” QCells explained.",2024
10641,What Is This Solar Supply Chain Factory Of Which You Speak?,2024
10642,"If Qcells rings a bell, it should.",2024
10643,"The company is a branch of the South Korean solar power leader Hanwha, and CleanTechnica has been following its many ventures in the US and elsewhere.",2024
10644,The activity has ratched up since passage of the 2022 Inflation Reduction Act (see more Qcells coverage here).,2024
10645,The new Cartersville factory is just one of two new Qcells ventures in Georgia.,2024
10646,"The other one involves expanding the company’s existing solar manufacturing facility in Dalton, Georgia.",2024
10647,"“The Qcells Dalton factory is the largest manufacturing plant of its kind in the Western Hemisphere and the first solar panel plant expansion since the passage of the Inflation Reduction Act (IRA),” Qcells noted in a press release on October 18, 2023.",2024
10648,"“This addition marks the first phase of Qcells’ historic $2.5 billion investment announced in January 2023,” they added, describing it as “the largest investment in the history of American solar,” establishing Qcells as “the only company in the U.S. to establish a fully-integrated, silicon-based solar supply chain from raw material to finished panel.”

Well, that certainly puts Georgia on the solar power map, even without the addition of the new Cartersville plant.",2024
10649,"In fact, Qcells and its parent company Hanwha have been showering Georgia with new jobs for quite some time now, ever since the company first entered the state in 2018.",2024
10650,"More Solar Power For Georgia

Georgia Governor Brian Kemp had an opportunity to enthuse over Qcells’s Georgia ventures in a press release dated March 23, 2023, which celebrated Qcells’s sister company, Hanwha Advanced Materials Georgia, Inc., for putting up $147 million to build a new facility in Georgia.",2024
10651,"The new factory will supply Qcells with protective encapsulant films for its solar cells, making Georgia the only state in the US where solar encapsulants are made.",2024
10652,The project involved a generous share of help from Georgia partners.,2024
10653,"‘Project Manager Jacob Lee represented the Georgia Department of Economic Development’s (GDEcD) Global Commerce team on this competitive project in partnership with the Bartow-Cartersville Joint Development Authority, Cartersville-Bartow County Department of Economic Development, Georgia Electric Membership Corporation (Georgia EMC), and Georgia Quick Start,” Kemp’s office explained.",2024
10654,"“As a Top Ten state for solar energy production, solar photovoltaic is the fastest-growing source of energy in Georgia, which the Solar Energy Industries Association ranked seventh by cumulative solar capacity in 2022,” Kemp’s office also noted.",2024
10655,"“Georgia’s energy solutions providers are helping to accelerate the development of renewable energy products by lowering risks, reducing costs, providing access to innovative industry research, and investing in a superior infrastructure network.”

Oh The Irony, It Burns

If you caught that thing about “competitive project,” that refers to land and other taxpayer resources that Georgia has invested to attract Qcells to itself, along with other fossil fuel-killing ventures.",2024
10656,“During Gov.,2024
10657,"Kemp’s tenure in office, Georgia has pitched itself as a major hub for clean energy and electric vehicle manufacturing projects,” the Atlanta Journal-Constitution observed last March, when they covered the new solar cell encapsulant factory.",2024
10658,"‘With generous incentive packages, the state has secured billions in investments from companies like Rivian, Hyundai Motor Group and SK Battery America — along with a constellation of suppliers — to build new plants and bring tens of thousands of jobs in Georgia,” AJC added.",2024
10659,"As the saying goes, money comes to money.",2024
10660,"Investing public resources to grow private ventures is a commonplace practice that can go horribly wrong, but Georgia has been striking green gold in the clean tech field.",2024
10661,That’s where the irony comes in.,2024
10662,"Last spring Governor Kemp officially put Georgia’s seal of approval on a new anti-ESG campaign spearheaded by Florida Governor Ron DeSantis, aimed at stemming the flow of investor dollars into solar power projects and other activities that compete with fossil energy.",2024
10663,"ESG is short for the environmental, social, and governance goals that have become commonplace in the financial industry and elsewhere in the corporate world.",2024
10664,DeSantis and his allies have a somewhat different perspective.,2024
10665,"“The proliferation of ESG throughout America is a direct threat to the American economy, individual economic freedom, and our way of life, putting investment decisions in the hands of the woke mob to bypass the ballot box and inject political ideology into investment decisions, corporate governance, and the everyday economy,” begins an open letter signed by Kemp, DeSantis, and 17 other Republican governors.",2024
10666,"“We as freedom loving states can work together and leverage our state pension funds to force change in how major asset managers invest the money of hardworking Americans, ensuring corporations are focused on maximizing shareholder value, rather than the proliferation of woke ideology,” the letter adds.",2024
10667,"The letter is dated March 16, 2023.",2024
10668,"Go ahead and read it to get the full effect, then take a look at what Kemp said just one week later, on March 23 (here’s that link again):

“Georgia is leading the nation in attracting next generation jobs.",2024
10669,"Since we first welcomed Qcells to our state in 2018, we’ve announced more than 4,000 related jobs for hardworking Georgians.",2024
10670,"We’re proud that Hanwha Advanced Materials is adding to that growing number as it becomes a valued member of the Bartow County community.”

Georgia is not the only Republican-led state to pull the rug out from under the anti-ESG campaign, but it sure sticks out like a sore thumb.",2024
10671,"In another indication that the anti-ESG campaign is running out of steam, last fall the state’s leading utility, Georgia Power, announced that it is expanding its plans for solar power and energy storage projects, as part of a strategy to saftisfy the “record scale and velocity” of demand for electricity by new businesses coming into the state.",2024
10672,"One might wonder what the fuss over ESG is all about, considering that Georgia has been reaping the economic benefits of clean tech and ESG investing.",2024
10673,"If you have any thoughts about that, drop us a note in the comment thread.",2024
10674,Image: A new solar cell factory is bringing 12 gigawatts’ worth of solar power to Georgia (rendering courtesy of Qcells).,2024
10675,Have a tip for CleanTechnica?,2024
10676,Want to advertise?,2024
10677,Want to suggest a guest for our CleanTech Talk podcast?,2024
10678,Latest CleanTechnica.TV Video Advertisement CleanTechnica uses affiliate links.,2024
10679,See our policy here Have a tip for CleanTechnica?,2024
10680,Want to advertise?,2024
10681,Want to suggest a guest for our CleanTech Talk podcast?,2024
10682,Contact us here,2024
10683,"Carbon credit streaming company Carbon Streaming announced an agreement with Microsoft, providing the tech giant with up to 10,000 tonnes of carbon dioxide removal credits per year from the Waverly Biochar project in Waverly, Virginia.",2023
10684,"Biochar, or biological charcoal, is produced by heating biomass, such as forest residue, wood or crop waste, in the absence of oxygen, creating a stable form of carbon, which when buried in soil enables centuries-long carbon sequestration, in addition to leading to improved soil fertility.",2023
10685,"The Waverly Biochar project, under development by Restoration Bioproducts LLC, involves the construction of a biochar production facility, and is expected to remove over 262,000 tCO2e of emissions over its 25-year project life.",2023
10686,Carbon Streaming has a royalty on the biochar that is expected to be produced and sold by the project.,2023
10687,"Oliver Forster, Vice President of Sales at Carbon Streaming, said:

“We are delighted to be working with Microsoft to provide them with high quality and scalable carbon dioxide removals to support their carbon negative commitment.",2023
10688,"We’re particularly excited about the capacity for biochar to scale this decade with support from visionary organizations such as Microsoft.”

The agreement marks a further expansion of Microsoft’s portfolio of carbon removal deals, forming part of the company’s initiative to become carbon negative by 2030, and to remove all of its historical emissions by 2050.",2023
10689,"The company signed one of the largest-ever Direct Air Capture (DAC) carbon removal agreements earlier this month with DAC technology company Heirloom, and has recently announced DAC-based agreements with climate tech company CarbonCapture and with startup Climeworks, an agreement for ocean-based carbon dioxide removal with ocean health company Running Tide, and an agreement for the purchase of 2.76 million tonnes of carbon removal with Danish energy provider Ørsted to capture and store biogenic carbon from a wood chip-fired power station in Denmark.",2023
10690,"In its recently-published Carbon Removal briefing paper, Microsoft described Biochar as “the mainstay of our medium-durability portfolio and plans” for carbon removal, “that bridges the durability and cost gap” between shorter-duration solutions such as afforestation, and longer-duration but higher cost solutions such as DAC.",2023
10691,"Most solutions that capture and store CO2 are early stage and currently limited in scale, including biochar, with corporate commitments to offtake carbon removal credits from the projects helping to send a demand signal to suppliers to enable the solution to scale up.",2023
10692,Carbon Streaming uses streaming transactions to provide project capital to project developers and enables companies to commit to purchase credits generated from the projects instead of providing upfront capital.,2023
10693,"Brian Marrs, Senior Director, Energy and Carbon at Microsoft, said:",2023
10694,Microsoft partners with Greenomy for advanced RegTech solutions,2023
10695,"Global professional services firm EY and tech giant Microsoft announced today the launch of Green Skills Passport, a new free online education program aimed at equipping young people with skills to gain sustainability skills to find green jobs and pursue green economy opportunities.",2023
10696,"The new program forms part of a collaboration announced between EY and Microsoft last year aimed at upskilling young people and supporting the entry or re-entry of millions of people into the workforce or to build new businesses, with a focus on sustainability, science, technology, engineering and mathematics (STEM).",2023
10697,"Jean-Philippe Courtois, EVP and President, National Transformation Partnerships at Microsoft, said:

“We’re proud to continue growing our collaboration with EY to offer these unique programs that bridge the gap between education and employability.",2023
10698,"Through these programs, we are taking steps toward social equity and empowering leaders of the future.”

According to the companies, the new program aims to address a skills gap in sustainability, as the International Labor Organization estimates 24 million green jobs will be created by 2030.",2023
10699,"The program includes a 10-hour virtual course, using EY-curated learning paths and delivered on the Microsoft Community Training platform, on key topics including sustainability, entrepreneurship and skills for employment.",2023
10700,"In addition to receiving an EY and Microsoft certificate on completion, the course provides access to a database of websites and resources to search for green jobs, and includes employability skills, including resume writing and preparing for interviews​.",2023
10701,"EY and Microsoft said that the launch follows successful Green Skills Passport pilot programs in the U.S., India and Bangladesh, with over 1,400 course completions, including 61% who plan to apply for green jobs, and 43% who plan to enroll in a university degree in sustainability or to take more related classes.",2023
10702,"Andy Baldwin, EY Global Managing Partner – Client Service, said:",2023
10703,Microsoft enhances ESG Cloud as sustainability regulations loom,2023
10704,"Women more likely to consider ESG when investing

IG produced its EPI in conjunction with an investor sentiment survey of 4,500 clients based around the world.",2023
10705,It found that female clients (23%) were more likely to consider the importance of ESG when making investment decisions compared to men (9%).,2023
10706,"Despite these relatively low figures, it appears sustainability is becoming an increasingly essential part of investing.",2023
10707,"Citing data from the Global Sustainable Investment Alliance (GSIA), the Financial Times previously reported that sustainable investments grew by 15% from 2020 to 2022, accounting for 36% of professionally managed assets across Europe, the US, Canada, Japan and Australasia.",2023
10708,Leading the way in terms of LGBTQ+ friendly investing is US tech giant Apple.,2023
10709,The company has an internal resource group and platform for its employees named pride@Apple.,2023
10710,"******

For more business insights, check out the latest edition of Business Chief US and Canada and be sure to follow us on LinkedIn and Twitter.",2023
10711,You may also be interested in the Business Chief UK & Europe website.,2023
10712,"BizClik is a global provider of B2B digital media platforms that cover executive communities for CEOs, CFOs and CMOs, as well as leaders in Sustainability, Procurement & Supply Chain, Technology & AI, Cyber, FinTech & InsurTech.",2023
10713,"We also cover industries including Manufacturing, Mining, Energy, EV, Construction, Healthcare and Food & Drink.",2023
10714,"BizClik, based in London, Dubai and New York, offers services such as content creation, advertising and sponsorship solutions, webinars and events.",2023
10715,"KPMG, Microsoft Launch Global ESG Academy",2023
10716,"Global professional services firm KPMG announced today the launch of Circularity Tracker, a new tool aimed at supporting organizations’ shift from a linear to a circular economy through automated data collection and processing, and performance analysis and monitoring.",2023
10717,"The new tool is part of a series of ESG-focused solutions by KPMG built on Microsoft’s sustainability-focused platform, Cloud for Sustainability.",2023
10718,"Microsoft unveiled the platform in 2021, focused on enabling enable companies to record, report, reduce and replace their emissions through Software as a Service (SaaS) tools, and integrated the tool last year with Sustainability Manager, a new solution unifying data intelligence, and offering organizations an increasingly automated view into the environmental impact of their entire operations and value chain.",2023
10719,"According to KPMG, the new Circularity Tracker solution will help organizations to measure, enhance and monitor circularity performance over time at the product, location and material levels, as well as enabling comparisons across products and providing insights on ways to reduce resource use and waste generation.",2023
10720,"The solution helps automate data collection from diverse sources, and performs model-based data calculations using standards, regulatory reporting metrics, and accepted circularity performance measurement frameworks.",2023
10721,"The launch comes as KPMG builds out its suite of digital tools, as well as its ESG-focused solution offerings, and as it expands its alliance with Microsoft.",2023
10722,"In 2019, KPMG signed a 5-year agreement with Microsoft, as part of the professional services firm’s $5 billion digital strategy to modernize its workplace using cloud-based tools and expand its digital offerings for clients.",2023
10723,"In 2021, KPMG launched a multi-year program aimed at accelerating global solutions for ESG issues, and to support clients in their own sustainability efforts, including plans to invest over $1.5 billion in its initiatives to further embed ESG in the organization and client solutions.",2023
10724,"John McCalla-Leacy, Head of Global ESG at KPMG, said:

“At the heart of KPMG’s global alliance with Microsoft is a shared desire and passion to help businesses do the right thing and deliver on their commitments to be more sustainable.",2023
10725,"My view is that we’re entering a new stage in the corporate world where boardrooms are taking ESG seriously and want to implement solutions that can reduce environmental impact, while increasing social equity and transparency.",2023
10726,"Often the biggest barrier to achieving that is a lack of understanding about how to gather genuinely insightful data and how to use that information to deliver positive change.”

Shelly Blackburn, Vice President, Cross Solutions at Microsoft, added:",2023
10727,ESG strategies enable businesses to navigate the shifting tides of sustainability.,2023
10728,"By integrating environmental considerations into their operations, companies can reduce their carbon footprint, conserve resources, and contribute to protecting the planet.",2023
10729,"ESG goes beyond just ""green"" initiatives, extending to the realm of social responsibility, where businesses embrace DEI.",2023
10730,"By prioritising social impact, companies foster an inclusive work environment, attract top talent, and build strong relationships with stakeholders who seek partnerships with organisations that share their values.",2023
10731,"Using datasets from Just Capital, we rounded up the top 10 ESG strategies from some of the world’s largest companies leading the way to positive climate action.",2023
10732,"10: Cisco Systems Inc

ESG report

CEO: Chuck Robbins

Cisco Systems Inc., commonly known as Cisco, has pledged its intentions to achieve net-zero emissions across all categories by 2040.",2023
10733,"Additionally, the tech giant established an interim objective to attain net-zero emissions for global Scope 1 and Scope 2 emissions by 2025.",2023
10734,"In its Purpose report, Cisco emphasised several accomplishments related to ESG initiatives.",2023
10735,"Notably, the company has made substantial contributions – amounting to US$477m – for community programmes.",2023
10736,​​​​​​​,2023
10737,"Global professional services firm KPMG announced today the launch of the KPMG ESG Academy, aimed at delivering learning to businesses on a wide range of ESG topics and disciplines and support their sustainability initiatives.",2023
10738,"Courses featured in the digital academy include content and lectures developed by ESG specialists from leading universities in collaboration with KPMG sustainability subject matter professionals, across ESG areas ranging from corporate sustainability transformations and ESG regulation to climate risk and business decarbonization strategies.",2023
10739,"John McCalla-Leacy, KPMG International’s Global Head of ESG, said:

“In my conversations with business leaders, I routinely hear that complexity, a lack of understanding and the challenge of actually accessing information and insights is what’s holding them back on their ESG journey.",2023
10740,"The launch of the KPMG ESG Academy is about bringing that much needed information together in one place – to empower decision makers to deliver positive change.”

According to KPMG, the academy provides fully customizable and scalable course content that can be delivered as a standalone virtual learning tool or integrated into clients’ in-house learning platforms, targeting executive-level, mid-management as well as non-management learners, and offering basic-level, comprehensive and advanced training across a broad range of ESG topics.",2023
10741,"The ESG academy is being launched in collaboration with Microsoft, leveraging KPMG’s training platform, LEAP (KPMG Learning Enablement and Analytics Platform), powered by Microsoft Cloud solutions including Microsoft 365, Azure, Teams and Microsoft Viva Learning.",2023
10742,"Shelly Blackburn, VP Cross Solutions at Microsoft, said:

“Since 2015, nearly 6,000 companies have announced science-based sustainability targets, representing a third of global market capitalization.",2023
10743,Skilling is a vital prerequisite for driving progress.,2023
10744,"To meet their commitments, these companies need to gain insights, take action, and ultimately transform their businesses.",2023
10745,"We’re proud to collaborate with KPMG on closing the skilling gap.”

KPMG added that the ESG academy builds on its global alliance with Microsoft, as well as on its investment to accelerate global digital solutions for ESG issues.",2023
10746,"KPMG and Microsoft launched a multi-year collaboration in 2019, as part of the professional services firm’s $5 billion digital strategy to modernize its workplace using cloud-based tools and expand its digital offerings for clients.",2023
10747,"In 2021, KPMG launched a multi-year program aimed at accelerating global solutions for ESG issues, and to support clients in their own sustainability efforts, including plans to invest over $1.5 billion in its initiatives to further embed ESG in the organization and client solutions.",2023
10748,McCalla-Leacy said:,2023
10749,"Microsoft unveiled a series of new features that it is adding to its sustainability platform, Microsoft Cloud for Sustainability, with updates including capabilities to help companies meet emerging ESG reporting requirements and regulations, calculate Scope 3 emissions, and collect and manage a broad range of ESG data across categories and data sources.",2023
10750,"Microsoft unveiled its Cloud for Sustainability platform in 2021, focused on enabling enable companies to record, report, reduce and replace their emissions through Software as a Service (SaaS) tools, and integrated the tool last year with Sustainability Manager, a data intelligence-focused solution offering organizations an increasingly automated view into the emissions impact of their entire operations and value chain.",2023
10751,"Among the new capabilities being added to the platform are features aimed at helping users to prepare for ESG-related reporting and auditing requirements, including a new CSRD template to help organizations collect data needed for the European Sustainability Reporting Standards (ESRS) underlying the EU’s Corporate Sustainable Reporting Directive (CSRD), which will begin applying in 2024.",2023
10752,"Microsoft said that it will also introduce prebuilt reporting templates for other ESG regulations and standards as they are defined and implemented, and is also adding capabilities to track progress against Science Based Targets initiative (SBTi) designations.",2023
10753,"Microsoft also announced the launch of Project ESG Lake, in preview beginning July 2023, a new industry data platform enabling organizations to bring together and standardize ESG data from various sources and “build a centralized ESG estate.” The solution includes more than 400 tables across categories including carbon, water, waste, social, governance, biodiversity, and general business areas.",2023
10754,"In a post introducing the new features, Satish Thomas, Corporate Vice President, Microsoft Industry Clouds, said:

“Our initial release of the Microsoft Cloud for Sustainability data model focused on the pressing need to address carbon emissions.",2023
10755,We’ve since expanded the data model to include water and waste.,2023
10756,"These data models centralize data to help streamline data ingestion, sharing, calculations, and reporting.",2023
10757,"This includes data from across the enterprise—enterprise resource planning (ERP) data, plant data, the Internet of Things (IoT) sensor data, telemetry at the edge—and, from external sources, too—including suppliers, utility companies, transportation, and more.”

The update also includes an expansion of Microsoft Cloud for Sustainability’s emissions calculation capabilities to include all 15 categories of Scope 3, or value chain, emissions.",2023
10758,"Microsoft Sustainability Manager launched in June 2022 with support for Scope 1 and 2 measurement, and in October, the company announced initial capabilities to track Scope 3 emissions.",2023
